playerId,matches_played,season_vaep_total,season_vaep_per90_avg,minutes_played,num_events,role,season_vaep_per_match
25604,1,1.0278457531530876,1.0278457531530876,90.0,56,MD,1.0278457531530876
8717,37,19.676786670985166,0.5309417774185784,3195.0,1857,FW,0.5318050451617612
8325,25,13.033241168581299,0.5202077087311773,2160.0,1296,FW,0.521329646743252
8374,4,0.9551888350833906,0.47700466982860235,270.0,145,MD,0.23879720877084765
120353,36,14.125018597049348,0.44684295241535843,3105.0,2132,FW,0.39236162769581523
12829,37,15.317463131505065,0.4139854900406774,3330.0,1301,FW,0.4139854900406774
9206,24,7.597145920179173,0.3972098923165201,1890.0,1076,FW,0.3165477466741322
8249,16,4.119933175170445,0.38550844361907366,945.0,669,MD,0.2574958234481528
25413,32,8.915574532158644,0.37158990219847965,2565.0,1458,FW,0.2786117041299576
340386,29,9.640783294817084,0.3652229999625606,2115.0,1158,FW,0.3324408032695546
7941,27,7.690172983735465,0.35538439000117283,1935.0,835,FW,0.28482122161983203
145692,22,5.657923530779954,0.3449267888298147,1395.0,802,FW,0.2571783423081797
32636,14,4.826578258813242,0.3438261923646288,1170.0,672,FW,0.3447555899152316
8416,35,11.565499756638019,0.33004176409220753,2700.0,1663,FW,0.3304428501896577
8953,24,5.856491134341923,0.3234158910642388,1530.0,615,FW,0.24402046393091345
120,6,0.9371897734890808,0.31612005810408544,360.0,121,FW,0.15619829558151346
25865,16,2.8377807127399137,0.2969793285956257,855.0,381,MD,0.1773612945462446
25867,13,4.777472419620608,0.28917078429255455,1125.0,566,FW,0.3674978784323545
26010,29,3.540537825334468,0.2874270612685058,1620.0,751,FW,0.12208751121842992
26610,14,1.9539797704928787,0.278475033124518,675.0,214,FW,0.1395699836066342
11066,33,6.746798209496774,0.26201559816025,2790.0,2184,FW,0.20444843059081133
7944,31,8.061972433924893,0.26129188396912323,2610.0,1915,FW,0.26006362690080304
8747,31,3.6675363297690637,0.2436401973541398,2025.0,1261,FW,0.11830762354093755
15808,37,8.764763823463,0.2365900859534835,3105.0,2323,FW,0.23688550874224323
11669,28,5.597286063621141,0.23445149186058448,2295.0,1197,FW,0.19990307370075502
9123,36,7.314700699844252,0.22869398938958815,2610.0,1594,FW,0.20318613055122922
7970,16,2.7281737246230477,0.22866820586204994,1035.0,621,FW,0.17051085778894048
14763,27,4.8809947595291305,0.21597275966632878,1935.0,874,FW,0.1807775836862641
240032,5,1.0702932744752616,0.21405865489505232,450.0,282,DF,0.21405865489505232
214654,28,5.86599831058993,0.2090992415999478,2205.0,1315,FW,0.20949993966392608
127537,36,7.38678128655738,0.20478193762129296,3150.0,2639,MD,0.20518836907103832
7905,34,5.89120274362358,0.20268184634636888,2970.0,1688,FW,0.17327066893010531
134513,30,4.217115467632539,0.20170802822831319,2115.0,1443,FW,0.1405705155877513
261,5,1.004988613552996,0.19779605429794173,315.0,121,MD,0.20099772271059918
3324,31,6.077906859529321,0.1927713364613385,2430.0,1488,FW,0.19606151159772003
8561,29,4.197991453253053,0.1797879199001382,2520.0,1975,MD,0.1447583259742432
7907,15,1.7274826352804666,0.17722305586212314,945.0,337,FW,0.11516550901869778
25747,29,4.983445796533488,0.17103868661295815,2520.0,1807,FW,0.17184295850115475
25571,36,4.972158523079997,0.16406116556896044,3015.0,2330,FW,0.13811551452999993
8032,33,5.068863649023115,0.1536019287582762,2970.0,2508,DF,0.1536019287582762
245813,23,1.6879560126581055,0.15045239723906928,1215.0,500,FW,0.07338939185470024
9637,33,4.926223922309873,0.14784812347440465,2655.0,1991,FW,0.1492795127972689
397178,35,3.068378021267563,0.14099948145729804,2385.0,1327,FW,0.08766794346478751
25707,34,4.964689105283469,0.14013292659193907,2790.0,2477,FW,0.14602026780245497
20857,28,2.9400334387028124,0.1396960170802361,1710.0,457,FW,0.10500119423938616
70965,13,1.7598808649199782,0.1356636446199935,1125.0,822,MD,0.13537545114769062
7892,10,1.334231272310717,0.13550964166934137,855.0,752,DF,0.1334231272310717
8498,22,2.993859214679105,0.1347470130686733,1575.0,840,MD,0.13608450975814115
54,37,4.744421140625491,0.12822759839528353,3330.0,3408,MD,0.12822759839528353
3327,30,2.8740883738646517,0.12782661908810647,2205.0,1285,FW,0.09580294579548838
14911,37,4.7971749721546075,0.12757182038901216,2880.0,1823,FW,0.1296533776258002
3928,19,2.318137157970341,0.12491018580667994,1530.0,1263,MD,0.12200721884054426
8958,37,4.580514379806118,0.12269278901638589,3105.0,1686,FW,0.12379768594070589
10663,29,3.6564531832773355,0.12248928844602577,2025.0,751,FW,0.12608459252680468
3348,7,0.8482820583158173,0.1223649584530254,540.0,325,FW,0.12118315118797389
8903,29,2.5753495963290334,0.12050667068728342,2160.0,1222,FW,0.0888051584941046
9127,30,2.7288608507369645,0.11959809449569245,1710.0,668,FW,0.09096202835789882
8677,21,1.5838357020402327,0.11811948506025753,1575.0,1156,FW,0.07542074771620155
332605,24,1.8498026796078193,0.11747171836244281,1665.0,910,MD,0.07707511165032581
61967,18,1.0826715576768038,0.11733436838363155,1170.0,940,MD,0.06014841987093354
20593,32,3.755159501921298,0.11390393276417399,2250.0,1254,MD,0.11734873443504057
8955,8,0.9355761502010864,0.11359696510498907,495.0,182,FW,0.1169470187751358
28292,37,4.133826331635646,0.1117250359901526,3330.0,3313,MD,0.1117250359901526
3577,36,4.03332571782812,0.11107306874974812,3060.0,2312,FW,0.11203682549522556
15054,35,3.8569436452180526,0.10954558018903689,2880.0,1540,FW,0.11019838986337294
3361,31,3.250685166596668,0.10413501689899637,2700.0,2661,FW,0.10486081182569897
12536,35,2.6398288285854505,0.10205768443203332,2565.0,1018,FW,0.07542368081672716
14703,31,3.05311619704662,0.09825594530916386,2565.0,1694,FW,0.09848761925956839
25798,23,1.2077026759361615,0.09792143147648819,1800.0,1316,MD,0.05250881199722442
230883,35,4.3652174347917025,0.09602505152153233,2835.0,1812,FW,0.12472049813690579
8623,33,2.1381958630372537,0.0955702480180965,2655.0,1927,MD,0.06479381403143193
8554,28,2.63548180507496,0.09435244739662656,2430.0,1568,DF,0.09412435018124857
434159,11,1.0229701309363008,0.09431427267223956,765.0,335,MD,0.0929972846305728
179,18,0.777691059258359,0.09182042092611988,990.0,452,MD,0.04320505884768661
8495,12,1.0601750876230653,0.089534108365721,765.0,517,MD,0.08834792396858877
7945,28,2.600347931162105,0.08731280598294688,1755.0,814,FW,0.09286956897007517
14808,30,2.6546287072851555,0.08720411610605273,2070.0,1840,MD,0.08848762357617185
160,23,0.9528251642113901,0.08547064309791692,1935.0,1523,DF,0.04142718105266913
207164,13,1.08307098858495,0.08331315296807308,1170.0,750,MD,0.08331315296807308
8625,28,2.339058292840491,0.08306683070934794,2340.0,1748,MD,0.08353779617287468
339789,24,1.0084372147393879,0.08219606939989414,1710.0,1422,MD,0.042018217280807825
38377,32,2.6842771899100626,0.08014238328451029,2250.0,1251,FW,0.08388366218468946
454,28,2.1947960423349286,0.07853296063019245,2295.0,1701,DF,0.07838557294053317
9419,33,1.5165951339222374,0.07597720739100954,2790.0,1452,MD,0.04595742830067386
9283,13,0.9810443744645454,0.0758422776606704,1080.0,805,MD,0.0754649518818881
7934,33,1.5646125384882907,0.07568789041926555,2385.0,1594,MD,0.04741250116631184
9414,30,1.3050709233284579,0.07556077057064006,2385.0,1451,MD,0.04350236411094859
119951,38,2.863522861880938,0.07535586478634047,3420.0,2115,DF,0.07535586478634047
8620,31,2.2972896449937252,0.07404082744981297,2430.0,1610,MD,0.07410611758044275
173,33,2.4591877192724496,0.07389930328248408,2655.0,1706,MD,0.07452083997795302
343951,31,1.4724280146983801,0.07337935827132652,2115.0,898,FW,0.04749767789349613
7870,24,0.679284096819174,0.07081479516485463,1980.0,1860,MD,0.02830350403413225
25430,19,1.3284445079771103,0.07059525186042792,1620.0,1072,DF,0.06991813199879528
265673,35,1.5171648647447,0.07050442565003842,2250.0,1504,MD,0.043347567564134284
4255,14,0.9903340617238428,0.06896297663011605,720.0,345,FW,0.07073814726598877
8296,24,1.701012476987671,0.06608688217238523,1530.0,408,FW,0.0708755198744863
105339,34,2.2099504853686085,0.06503664331574006,3015.0,3868,MD,0.06499854368731202
8317,29,1.9163894310768228,0.06449681014055386,2520.0,3256,MD,0.06608239417506286
20620,21,1.3326163600504515,0.06367978374051052,1665.0,1247,MD,0.06345792190716436
8136,22,1.3525293927668827,0.06147860876213103,1980.0,1488,DF,0.06147860876213103
21333,1,0.059441246441565454,0.059441246441565454,90.0,72,DF,0.059441246441565454
7938,31,1.8356965419152402,0.05921601748113678,2790.0,2721,DF,0.05921601748113678
70083,22,0.27594157972635003,0.05910357430217449,1620.0,1572,DF,0.012542799078470456
471,15,0.8886281675513601,0.05751097142832198,945.0,503,FW,0.05924187783675734
77558,27,1.545277260353032,0.05740461070645661,2340.0,1560,MD,0.05723249112418637
3657,16,0.8898836489170208,0.05543031931802034,1125.0,559,FW,0.0556177280573138
11294,18,0.9548846543184482,0.05320122277286524,1485.0,771,MD,0.05304914746213601
262,20,1.0279232924731332,0.05076371956565708,1530.0,1107,MD,0.05139616462365666
9194,16,0.8144247951786383,0.05010169966499234,1170.0,631,MD,0.050901549698664894
7989,28,1.331753485792433,0.048250143203144295,2205.0,1773,MD,0.04756262449258689
134294,26,1.1806609110572026,0.04719786490274531,1845.0,996,MD,0.04541003504066164
7899,34,1.5573626019395306,0.04667187697979149,2970.0,2856,MD,0.04580478240998619
119630,16,0.8335920961835654,0.046098911066110304,810.0,340,FW,0.05209950601147284
61988,23,0.9982464586573769,0.04602676831121283,1800.0,1479,MD,0.043402019941625083
8833,33,1.489795237997896,0.04514531024236049,2970.0,1910,DF,0.04514531024236049
62389,36,1.611910196734243,0.04483119492902511,3195.0,2912,MD,0.04477528324261786
25950,33,1.4473443960669101,0.042366138725342214,2700.0,1837,MD,0.04385892109293667
9285,35,1.472418543366075,0.04224260207244827,3105.0,2743,DF,0.042069101239030716
8422,29,2.2287855513277464,0.04134330121952848,2565.0,2030,MD,0.07685467418371539
25706,33,1.3439608436110575,0.04044568999989045,2925.0,2548,MD,0.040726086170032046
10252,29,2.100705409058719,0.03832166590065503,2295.0,1283,MD,0.07243811755374893
31528,34,1.2600553762167692,0.037060452241669685,3060.0,3104,MD,0.037060452241669685
28291,29,1.0596236327764927,0.0368827523897976,2295.0,1850,MD,0.03653874595781009
16122,19,-0.28412244490755256,0.036594595936261805,1575.0,820,FW,-0.014953812889871188
8686,21,0.8173798997504491,0.03516919039438584,1305.0,627,FW,0.038922852369069005
8125,38,1.3180120133474702,0.03468452666703869,3420.0,2537,MD,0.03468452666703869
15526,38,1.258204647747334,0.0330152219428687,3285.0,2285,MD,0.03311064862492984
21095,6,0.1608866546448553,0.031242048855347093,495.0,397,DF,0.026814442440809216
61962,25,0.7486654421809362,0.03082600786641706,2025.0,1249,MD,0.02994661768723745
71703,16,0.45906751723669004,0.029786667729240435,1350.0,1100,DF,0.028691719827293127
7879,20,0.5971155760998954,0.029306638409980223,1485.0,799,FW,0.02985577880499477
8285,34,0.9345639178500278,0.027159556129738444,2880.0,1814,MD,0.02748717405441258
49872,36,0.9530036586947972,0.02626828475210156,3195.0,2136,MD,0.026472323852633255
4365,11,0.23905831555020995,0.025160991081396456,855.0,682,MD,0.021732574140928176
25804,33,-0.14754998224816518,0.024213837641361875,2160.0,1298,MD,-0.004471211583277733
14748,27,0.6267320375773124,0.023978974195887095,2385.0,2319,DF,0.023212297688048607
9622,3,0.043838015393703245,0.02393801940585642,180.0,120,DF,0.014612671797901081
64966,14,0.3299392825574614,0.023551690787176734,1215.0,863,DF,0.023567091611247242
132,13,0.2859061548660975,0.023513825300212305,1080.0,707,DF,0.021992781143545963
15301,1,0.0116805775614921,0.0233611551229842,45.0,11,DF,0.0116805775614921
7922,29,0.6633638512503239,0.023011425859043935,2565.0,1798,DF,0.022874615560356
77546,24,0.4823600973795692,0.022739601710933737,1980.0,1287,DF,0.020098337390815384
7855,25,0.5585453072853852,0.022341812291415408,2250.0,2357,DF,0.022341812291415408
8761,3,0.04982491451664828,0.021910425401680794,225.0,135,DF,0.01660830483888276
14886,2,0.02172740056994371,0.02172740056994371,90.0,41,MD,0.010863700284971856
149019,28,0.5896483386895852,0.021673089899975042,2475.0,1784,DF,0.021058869238913758
13451,3,0.050229867760208435,0.02165772862887631,225.0,131,DF,0.01674328925340281
25854,34,0.7127506184478989,0.021642432207419703,2970.0,1975,DF,0.020963253483761733
8245,25,0.5159921561426017,0.021534073465736582,2160.0,1521,DF,0.02063968624570407
21160,11,0.22290580290427897,0.021448612841512924,900.0,605,DF,0.020264163900388998
86325,4,0.0420541859784862,0.0210270929892431,180.0,98,DF,0.01051354649462155
413002,3,0.04660977997991722,0.02058333958363316,225.0,149,DF,0.015536593326639073
70086,34,0.699667286942713,0.02030853835372802,3015.0,3938,DF,0.020578449615962145
7978,20,0.4114383956984966,0.020253046135985643,1710.0,1162,DF,0.02057191978492483
8384,30,0.6568285260800621,0.02016908210571273,2025.0,1106,FW,0.02189428420266874
3560,28,1.5425120501822676,0.020089599566095524,2295.0,2419,DF,0.055089716077938125
105333,36,-0.15150482932222076,0.01912408348855226,2520.0,1739,MD,-0.004208467481172799
8433,28,0.5174323508981615,0.0190338644793623,2475.0,1870,DF,0.018479726817791482
77550,5,0.07560380823269952,0.01888388960796874,360.0,200,MD,0.015120761646539905
49859,11,0.16934281018620823,0.01867977542860899,855.0,556,DF,0.01539480092601893
8004,20,0.37472180652912357,0.018333930638800667,1755.0,1191,DF,0.01873609032645618
8627,8,0.11626637365407078,0.0182712672967682,585.0,386,MD,0.014533296706758847
171283,12,0.2184939067083178,0.01826793078483509,990.0,902,DF,0.018207825559026485
62224,26,0.4896234457191895,0.01820418958204055,2160.0,1478,MD,0.018831670989199596
293687,32,-0.3727424163953401,0.01789680192587184,2250.0,1471,FW,-0.011648200512354379
383,36,-0.2710118498362135,0.017740040605228085,3060.0,2291,MD,-0.00752810693989482
256998,11,0.18915210280101746,0.017195645709183405,990.0,662,DF,0.017195645709183405
486252,7,0.11945436042151414,0.017064908631644875,630.0,514,DF,0.017064908631644875
86308,16,0.22200214284384856,0.016497853254350048,1125.0,657,MD,0.013875133927740535
7856,6,0.08692737517412752,0.016445437805183854,450.0,317,DF,0.014487895862354586
8464,22,-0.6762515451337094,0.01595826618954148,1890.0,2250,MD,-0.030738706596986794
3802,14,0.2329601029632613,0.015147404982209471,1215.0,1218,FW,0.016640007354518666
25885,6,0.09238552520400845,0.015132798192401728,495.0,246,DF,0.015397587534001408
3360,31,1.5405672726847115,0.015132748803983803,2115.0,1168,FW,0.04969571847370037
14688,21,0.3082839460694231,0.014990017252525181,1710.0,966,DF,0.014680187908067768
397168,21,0.2927390945587831,0.014737799830375783,1755.0,1169,DF,0.013939956883751577
279717,14,0.20035217625991208,0.014631060651091892,1125.0,939,MD,0.014310869732850864
49971,15,0.21457937541708816,0.014305291694472543,1350.0,852,DF,0.014305291694472543
8488,32,0.4433748807423399,0.013993311710009948,2835.0,1596,DF,0.013855465023198121
36,14,0.1928692030342063,0.013957464927183796,1215.0,1245,DF,0.01377637164530045
9380,17,0.2293179678817978,0.013705654281212072,1440.0,1459,DF,0.013489292228341047
8897,30,0.3921000612754142,0.013646430333513612,2565.0,2113,MD,0.013070002042513806
8745,4,0.026547715038759634,0.013273857519379817,180.0,58,MD,0.0066369287596899085
7932,27,0.3406010207836516,0.01289011135803001,2340.0,1554,MD,0.012614852621616726
15198,30,-0.5844930829953228,0.012785148552575265,2520.0,1616,FW,-0.01948310276651076
346159,2,0.021165349273360334,0.012461003934731707,135.0,74,MD,0.010582674636680167
281135,2,0.024900963369873352,0.012450481684936676,180.0,151,DF,0.012450481684936676
8135,11,0.12636441834183643,0.012344653504524931,855.0,823,DF,0.011487674394712403
447379,8,0.05249789923254866,0.011894411594767007,405.0,150,MD,0.006562237404068583
379209,26,0.24580449574568775,0.011596099906175649,1845.0,907,DF,0.009454019067141836
224206,5,0.045485203532734886,0.011488472897326574,360.0,220,DF,0.009097040706546978
8501,24,0.2568636643482023,0.011040194287791868,1980.0,1393,DF,0.010702652681175095
8624,4,0.018467298155883327,0.010656713559001219,270.0,175,MD,0.004616824538970832
70092,24,0.2430271501871175,0.010126131257796564,2160.0,1517,MD,0.010126131257796564
8186,17,0.17305150425818283,0.01007984007232795,1485.0,905,DF,0.010179500250481343
259531,1,0.009892835514619946,0.009892835514619946,90.0,37,MD,0.009892835514619946
3343,6,0.02939847155357711,0.00966616733542954,315.0,106,MD,0.004899745258929518
40787,5,0.014067748379602563,0.009179578827752267,360.0,263,DF,0.0028135496759205125
447254,1,0.004581428598612547,0.009162857197225094,45.0,8,MD,0.004581428598612547
241564,8,0.06650762083882,0.008688684116350487,630.0,838,MD,0.0083134526048525
3413,26,0.14791319947107695,0.00862976881538858,1710.0,1519,MD,0.005688969210426036
61961,19,0.1433647783487686,0.008524175839403668,1215.0,474,MD,0.0075455146499351896
3662,3,0.02552573592402041,0.008508578641340137,270.0,88,GK,0.008508578641340137
38,6,0.042167027277173474,0.008483861582741762,450.0,368,DF,0.007027837879528913
447812,6,0.05022551275033038,0.00837091879172173,540.0,326,DF,0.00837091879172173
38031,31,-0.6747596271998191,0.008100077593553578,2430.0,1594,FW,-0.021766439587090937
135114,23,0.1940081369393738,0.007576115551510948,1890.0,1749,MD,0.008435136388668427
8460,27,-0.7911521237292618,0.007135631845745526,2250.0,1824,DF,-0.029301930508491177
415747,1,0.0069731488765683025,0.0069731488765683025,90.0,19,DF,0.0069731488765683025
20855,20,0.14431376441280008,0.006755888758743822,1530.0,991,DF,0.007215688220640004
37725,33,0.22485177602356998,0.00661923423489718,2835.0,1870,MD,0.006813690182532424
7939,29,0.188675514953502,0.0064892622299496374,2565.0,2423,DF,0.006506052239775931
7915,5,0.022878405361552723,0.006352711759973317,315.0,172,DF,0.0045756810723105446
297733,7,0.017231775593245402,0.006316558736476249,360.0,123,MD,0.002461682227606486
8272,2,0.012056038453010842,0.006028019226505421,180.0,125,DF,0.006028019226505421
291528,1,0.0027035511448048055,0.005407102289609611,45.0,13,MD,0.0027035511448048055
15823,19,0.0916024242178537,0.005213894787869465,1305.0,773,MD,0.0048211802219923
192748,13,0.0747823846868414,0.0050235600935523575,1080.0,702,MD,0.005752491129757031
8017,4,0.016569693223573267,0.004962164377502631,225.0,101,MD,0.004142423305893317
8314,25,-0.8597862917013117,0.0049257125266012735,2115.0,1413,MD,-0.03439145166805247
237268,3,0.007214517303509638,0.004809678202339758,135.0,24,MD,0.002404839101169879
423162,1,0.002385093306656927,0.004770186613313854,45.0,24,DF,0.002385093306656927
7864,7,0.021404505838290788,0.004416467991956908,360.0,136,MD,0.0030577865483272554
4908,16,0.08286336331366329,0.004350312239239429,1350.0,1278,DF,0.005178960207103955
280157,3,0.006025739210599568,0.004017159473733045,135.0,35,FW,0.0020085797368665226
7885,35,0.10259104708529776,0.00293117277386565,3150.0,2730,DF,0.00293117277386565
26109,1,0.001448975846869871,0.002897951693739742,45.0,2,DF,0.001448975846869871
8992,1,0.002607895206892863,0.002607895206892863,90.0,35,GK,0.002607895206892863
240070,16,0.04208205209579319,0.0023833949999243487,1080.0,847,MD,0.0026301282559870742
29640,25,0.051711393647565274,0.002071326356817735,1980.0,1629,MD,0.002068455745902611
134708,1,0.0009458924032514915,0.001891784806502983,45.0,7,FW,0.0009458924032514915
25662,5,0.0024151268444256857,0.0018265458551468329,405.0,175,GK,0.00048302536888513716
8096,1,0.0018026732868747786,0.0018026732868747786,90.0,26,GK,0.0018026732868747786
62344,2,0.0016198699740925804,0.0016198699740925804,90.0,17,MD,0.0008099349870462902
62091,4,-0.0029858188063371927,0.0015730835002614185,270.0,84,MD,-0.0007464547015842982
365707,2,0.0015686852275393903,0.0015686852275393903,90.0,8,MD,0.0007843426137696952
406682,7,0.004077281162608415,0.0011649374750309757,315.0,145,MD,0.0005824687375154879
269676,1,0.00043351162457838655,0.0008670232491567731,45.0,1,FW,0.00043351162457838655
70403,12,-0.011736657863366418,0.0006718266849929933,900.0,690,MD,-0.0009780548219472014
399564,1,0.0006569329998455942,0.0006569329998455942,90.0,78,MD,0.0006569329998455942
340476,1,0.00023379107005894184,0.0004675821401178837,45.0,6,DF,0.00023379107005894184
77541,4,-0.00968787660531234,0.0004675716227211524,270.0,157,DF,-0.002421969151328085
8826,10,0.004662879873649217,0.0004662879873649217,900.0,417,GK,0.0004662879873649217
240559,12,0.019186885489034466,0.00044840906897055294,720.0,249,DF,0.0015989071240862056
11152,28,0.03723870234534843,0.000435766284811377,2205.0,2151,MD,0.0013299536551910154
227756,1,0.00021639408078044653,0.00043278816156089306,45.0,7,FW,0.00021639408078044653
7961,11,-0.006166345570818521,0.0003351742819755931,675.0,418,MD,-0.000560576870074411
77557,14,-0.003383897928870283,0.0002610223538275542,810.0,324,MD,-0.00024170699491930594
255935,13,-0.01729358152806526,-0.0006713925535083176,720.0,261,FW,-0.0013302755021588663
532949,1,-0.0007341825403273106,-0.0014683650806546211,45.0,1,MD,-0.0007341825403273106
7928,2,-0.008812051062704995,-0.0017117323295678943,135.0,130,MD,-0.004406025531352498
346158,3,-0.0029335770523175597,-0.001955718034878373,135.0,16,FW,-0.0009778590174391866
447538,1,-0.0010114686883753166,-0.002022937376750633,45.0,5,FW,-0.0010114686883753166
8935,3,-0.008500086718413513,-0.002833362239471171,270.0,108,GK,-0.002833362239471171
234408,4,-0.00587674742564559,-0.002938373712822795,180.0,17,FW,-0.0014691868564113975
8752,3,-0.004762723401654512,-0.0031751489344363413,135.0,26,FW,-0.0015875744672181706
397174,12,-0.03254614776233211,-0.003232839376626847,810.0,519,MD,-0.0027121789801943428
56,7,-0.009694700725958683,-0.0032796700938238894,405.0,162,MD,-0.001384957246565526
397098,3,-0.009147228236543015,-0.0033184946805704385,225.0,134,MD,-0.0030490760788476714
279709,4,-0.00360759295290336,-0.0033368034128216095,225.0,117,MD,-0.00090189823822584
